Timestamp,mempool-size
2019-07-04 08:00:00,4448887.947916667
2019-07-06 16:45:00,2162616.5104166665
2019-07-09 01:30:00,6639074.010416667
2019-07-11 10:15:00,21308252.208333332
2019-07-13 19:15:00,3741985.1770833335
2019-07-16 04:00:00,5838524.885416667
2019-07-18 12:45:00,31676604.348958332
2019-07-20 22:00:00,11102113.03125
2019-07-23 06:45:00,4369056.359375
2019-07-25 15:30:00,5584474.677083333
2019-07-28 00:15:00,1374624.8854166667
2019-07-30 09:00:00,2032538.1666666667
2019-08-01 17:45:00,2768520.5104166665
2019-08-04 02:30:00,1059376.0520833333
2019-08-06 11:15:00,5422736.489583333
2019-08-08 20:00:00,12749678.458333334
2019-08-11 04:45:00,1185498.171875
2019-08-13 13:30:00,10957424.125
2019-08-15 22:15:00,3011359.5729166665
2019-08-18 07:00:00,1772751.8958333333
2019-08-20 15:45:00,2199929.4375
2019-08-23 00:30:00,5219522.09375
2019-08-25 09:15:00,1751340.2083333333
2019-08-27 18:00:00,4244195.489583333
2019-08-30 02:45:00,2191040.3802083335
2019-09-01 11:30:00,959544.1875
2019-09-03 20:15:00,3149111.6875
2019-09-06 05:00:00,2813784.828125
2019-09-08 13:45:00,946364.0260416666
2019-09-10 22:30:00,2031296.7552083333
2019-09-13 07:15:00,1468296.6770833333
2019-09-15 16:00:00,2447955.0052083335
2019-09-18 00:45:00,3508992.2708333335
2019-09-20 09:30:00,2246454.6041666665
2019-09-22 18:15:00,1011087.9010416666
2019-09-25 03:00:00,3061532.7552083335
2019-09-27 11:45:00,1893599.484375
2019-09-29 20:30:00,1023309.1197916666
2019-10-02 05:15:00,2473581.265625
2019-10-04 14:00:00,2973545.6770833335
2019-10-06 22:45:00,1044407.9114583334
2019-10-09 07:30:00,1802266.6354166667
2019-10-11 16:15:00,1171666.1041666667
2019-10-14 01:00:00,1393325.7552083333
2019-10-16 09:45:00,2447651.4010416665
2019-10-18 18:30:00,2358872.8489583335
2019-10-21 03:15:00,824852.5260416666
2019-10-23 12:00:00,2097679.3958333335
2019-10-25 20:45:00,5851852.520833333
2019-10-28 05:30:00,3604547.796875
2019-10-30 14:15:00,2628179.2395833335
2019-11-01 23:00:00,6312500.96875
2019-11-04 07:45:00,2232856.5520833335
2019-11-06 16:30:00,4774312.390625
2019-11-09 01:15:00,4250216.989583333
2019-11-11 10:00:00,1246085.8541666667
2019-11-13 18:45:00,7614849.5625
2019-11-16 03:30:00,76431252.90104167
2019-11-18 12:15:00,3928609.828125
2019-11-20 21:00:00,2162741.0104166665
2019-11-23 05:45:00,5585279.447916667
2019-11-25 14:30:00,2727670.1354166665
2019-11-27 23:15:00,3898681.734375
2019-11-30 08:00:00,5855207.5625
2019-12-02 16:45:00,1298227.7552083333
2019-12-05 01:30:00,1342687.15625
2019-12-07 10:15:00,2946922.9583333335
2019-12-09 19:00:00,2908255.265625
2019-12-12 03:45:00,2744146.25
2019-12-14 12:30:00,1497964.921875
2019-12-16 21:15:00,3298032.7083333335
2019-12-19 06:00:00,3583914.5625
2019-12-21 14:45:00,1231379.1822916667
2019-12-23 23:30:00,2896111.3541666665
2019-12-26 08:15:00,1001645.0677083334
2019-12-28 17:00:00,1167988.9010416667
2019-12-31 01:45:00,1297251.1770833333
2020-01-02 10:30:00,777008.4635416666
2020-01-04 19:15:00,1084861.3072916667
2020-01-07 04:00:00,3952284.3333333335
2020-01-09 12:45:00,5383335.28125
2020-01-11 21:30:00,1126049.1041666667
2020-01-14 06:15:00,6117450.822916667
2020-01-16 15:00:00,3005954.96875
2020-01-18 23:45:00,2166016.5989583335
2020-01-21 08:30:00,1445216.03125
2020-01-23 17:15:00,2108599.5833333335
2020-01-26 02:00:00,1220781.6822916667
2020-01-28 10:45:00,8589121.1875
2020-01-30 19:30:00,2364094.8645833335
2020-02-02 04:15:00,3995117.6770833335
2020-02-04 13:00:00,3456038.2916666665
2020-02-06 21:45:00,8567006.03125
2020-02-09 06:30:00,1505548.0833333333
2020-02-11 15:15:00,9849263.333333334
2020-02-14 00:30:00,6942217.442708333
2020-02-16 09:15:00,1613246.4739583333
2020-02-18 18:00:00,2213674.7864583335
2020-02-21 02:45:00,5593585.9375
2020-02-23 11:30:00,1297454.7239583333
2020-02-25 20:15:00,3713955.1197916665
2020-02-28 05:00:00,2848259.125
2020-03-01 13:45:00,1654940.3229166667
2020-03-03 22:30:00,3808931.9322916665
2020-03-06 07:15:00,2303365.0989583335
2020-03-08 16:00:00,931251.9166666666
2020-03-11 00:45:00,5815394.453125
2020-03-13 09:30:00,14755560.942708334
2020-03-15 20:15:00,2569506.2552083335
2020-03-18 05:00:00,8280460.942708333
2020-03-20 13:45:00,13615842.255208334
2020-03-22 22:30:00,1156551.328125
2020-03-25 07:15:00,2976974.0416666665
2020-03-27 16:30:00,6907249.567708333
2020-03-30 01:15:00,847632.4895833334
2020-04-01 10:00:00,3462520.15625
2020-04-03 18:45:00,4849902.984375
2020-04-06 03:30:00,1438777.3645833333
2020-04-08 12:15:00,2869472.2552083335
2020-04-10 21:00:00,2178857.0572916665
2020-04-13 05:45:00,1186957.75
2020-04-15 14:30:00,5092551.041666667
2020-04-17 23:15:00,9665889.489583334
2020-04-20 08:00:00,1155031.6197916667
2020-04-22 16:45:00,4536228.807291667
2020-04-25 01:30:00,21870942.484375
2020-04-27 10:15:00,2307457.3385416665
2020-04-29 19:00:00,5261482.192708333
2020-05-02 03:45:00,59752555.838541664
2020-05-04 12:30:00,3508343.1145833335
2020-05-06 21:15:00,5313469.864583333
2020-05-09 06:00:00,44324572.833333336
2020-05-11 14:45:00,14260683.671875
2020-05-13 23:30:00,27389410.703125
2020-05-16 08:15:00,65287342.255208336
2020-05-18 17:00:00,63781330.244791664
2020-05-21 01:45:00,86411829.58333333
2020-05-23 10:30:00,89536862.46875
2020-05-25 19:15:00,63816230.536458336
2020-05-28 04:00:00,45792335.932291664
2020-05-30 12:45:00,20395433.625
2020-06-01 21:30:00,6319081.682291667
2020-06-04 06:15:00,17198445.838541668
2020-06-06 15:00:00,1836211.9427083333
2020-06-08 23:45:00,8653669.109375
2020-06-11 08:30:00,8329662.479166667
2020-06-13 17:15:00,7439136.71875
2020-06-16 02:00:00,9286868.807291666
2020-06-18 10:45:00,4761900.114583333
2020-06-20 19:30:00,3083944.8541666665
2020-06-23 04:15:00,19586105.510416668
2020-06-25 13:00:00,13409844.208333334
2020-06-27 21:45:00,3337844.2552083335
2020-06-30 06:30:00,8448341.34375
2020-07-02 15:15:00,6290158.567708333
2020-07-05 00:00:00,1943064.203125
2020-07-07 08:45:00,3957008.9114583335
2020-07-09 17:30:00,8942876.348958334
2020-07-12 02:15:00,2336350.625
2020-07-14 11:00:00,22901250.864583332
2020-07-16 19:45:00,24340533.75
2020-07-19 04:30:00,40333028.526041664
2020-07-21 13:15:00,41078960.927083336
2020-07-23 22:00:00,69643169.83333333
2020-07-26 06:45:00,46932106.5625
2020-07-28 15:30:00,48142286
2020-07-31 00:15:00,56668420.703125
2020-08-02 09:00:00,62347460.6875
2020-08-04 17:45:00,33162463.619791668
2020-08-07 02:30:00,44817543.713541664
2020-08-09 11:15:00,24767484.739583332
2020-08-11 20:00:00,15162482.21875
2020-08-14 04:45:00,8797294.958333334
2020-08-16 13:30:00,5251464.411458333
2020-08-18 22:15:00,31100477.588541668
2020-08-21 07:00:00,20925863.864583332
2020-08-23 15:45:00,13875694.510416666
2020-08-26 00:30:00,30400723.765625
2020-08-28 09:15:00,44645954.864583336
2020-08-30 18:00:00,16381680.677083334
2020-09-02 02:45:00,21248255.53125
2020-09-04 11:30:00,47134025.541666664
2020-09-06 20:15:00,27523148.1875
2020-09-09 05:00:00,3685147.2760416665
2020-09-11 13:45:00,13355176.828125
2020-09-13 22:30:00,1390835.015625
2020-09-16 07:15:00,14757242.052083334
2020-09-18 16:00:00,3624103.5572916665
2020-09-21 00:45:00,2125218.703125
2020-09-23 09:30:00,29937155.859375
2020-09-25 18:15:00,27299862.265625
2020-09-28 03:00:00,1612188.8489583333
2020-09-30 11:45:00,17515364.786458332
2020-10-02 20:30:00,43098791.557291664
2020-10-05 05:15:00,2006076.1458333333
2020-10-07 14:00:00,20110701.145833332
2020-10-09 22:45:00,16846997.734375
